artist_id,artist_name,followers,popularity,genres,num_genres
1UnPJSMBqn3GNhNo9k7RPM,Michael Reno Harrell,579,5,bluegrass,1
6CP5wWvO8oIxedESJNCN4H,Ski Aggu,543310,72,german hip hop,1
4zIE7LEe6kABBDLHLzAS4D,Thiago Soares,112950,58,"pagode, samba",2
7DkseLyOZrdRjCuoWFtqFi,Edicion Especial,2027905,73,"corrido, corridos bélicos, norteño, sad sierreño, corridos tumbados, banda",6
2hNpOiBBvdArEJy7ACY4O1,CeCe Rogers,36773,39,"acid jazz, chicago house, acid house",3
1imPY3yyyGgbVAv3M92EOn,Angra Demana,47,0,folk metal,1
4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,5749286,74,k-pop,1
700c9Qz2z6HZKTumeliKAw,LONOWN,61930,71,"phonk, witch house, electroclash",3
6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,1139927,65,disco,1
0oBiYchunKTMDesVICwrvL,Guitarricadelafuente,333276,62,,0
3mGCLimuzOdod4Lnegny4d,Twinkle Twinkle Little Rock Star,68209,56,lullaby,1
2CnhqfjUG0qzsru0SMuhrk,Title Fight,550295,66,"midwest emo, shoegaze, post-hardcore, melodic hardcore, pop punk, emo",6
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,22032984,79,,0
43OKr8veKrM8ptgj3LcpOg,Extreme Noise Terror,49997,29,"grindcore, hardcore punk, death metal",3
2pnezMcaiTHfGmgmGQjLsB,Entombed,265249,45,"death metal, grindcore, metal, groove metal",4
6ElgoHFh30ap09Koe8jf7C,Chez Damier,20670,35,"chicago house, house",2
59Yq0xrABEihHANsfo9QMT,Blanke,66885,51,"melodic bass, future bass, dubstep, edm",4
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,6242215,82,,0
1sKIizVYeHkGy7Tjmn9QRj,HALIENE,47250,53,"melodic bass, trance, future bass, edm",4
2gJLanGIV9JqQuKBCWy9ZG,Peppa Pig,171654,59,children's music,1
4hGFNXuWut4b2sfJCJJNEo,Kanishk Seth,41401,54,"indian indie, hindi indie, hindi pop, bollywood",4
36CUTsdtNgCwMq6zKD1l8I,Mauro Castillo,44595,58,,0
2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,4759872,72,"industrial metal, industrial rock, industrial, metal, nu metal",5
436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,423691,67,classical,1
1tXDFZbje7UGfRIQ2C7xXu,Rishab Rikhiram Sharma,261616,57,"bhajan, devotional",2
5RdqZVi36tpDPYNPw8jJbO,Julie Andrews,146530,60,musicals,1
1YOVBTvznjiDvtAj4ExHeo,BK,1930487,76,"brazilian hip hop, boom bap, brazilian trap",3
41nB823nb3wxEI25UeGHqG,Stam1na,44656,43,finnish rock,1
5diAzb0BD6mSdU1xOhM7dc,Adriana Varela,43140,37,tango,1
64CuUOOirKmdAYLQSfaOyr,The Emotions,624958,66,disco,1
01FUCDV160ihSfBsyuBqwR,Александр Цфасман,218,17,,0
1NRrtMvT3o1TI6I8XCuweq,MYTH & ROID,308359,58,"anime, j-rock, j-pop",3
4NTnwCK3RqTBH7TFIQrkfL,PLÜM,113493,64,,0
4QGOIwBOrKa9axQxMz3yav,Disgorge,42174,26,"death metal, grindcore",2
3HrbmsYpKjWH1lzhad7alj,Los Auténticos Decadentes,2359656,68,"argentine rock, latin rock, ska, rock en español, latin alternative",5
0VPLGnexd8K6BGbpLiPPVj,Flower,285093,45,"j-pop, j-r&b",2
1RyvyyTE3xzB2ZywiAwp0i,Future,21223668,93,rap,1
2qhmNI4ZHPpeDutdg473Z3,The Future Sound Of London,160493,41,"idm, big beat, acid house, ambient, breakbeat, trip hop",6
5K6CrtQfpRipgTDZbaSj7k,John Mulaney,211108,52,comedy,1
5bTaUOrBY8IWCwW12jCU5U,Datassette,11987,28,"idm, glitch",2
4Wjf8diP59VmPG7fi4y724,Cedric Gervais,114582,66,edm,1
4iudEcmuPlYNdbP3e1bdn1,Silverchair,1315116,61,"grunge, post-grunge",2
397MkfYKFROVhksmvcf2nP,Dan Mintz,2214,40,comedy,1
6TYimByryGphZCtwYopH0y,Lauana Prado,5344439,78,"sertanejo, sertanejo universitário",2
4Uu8hbzDD9HAtLosp8g4jB,Dropdead,35594,27,"grindcore, hardcore punk, sludge metal, hardcore",4
57BliIwnAIqKeI4dbAWwaU,Kodomo,29274,40,"idm, downtempo, space music",3
0enmKUTlccj9oxq06LWEIf,Adam Freeland,20941,39,"big beat, breakbeat",2
6nQ7NZbr43lnKpLYBvLf7A,Enforcer,67483,39,"speed metal, heavy metal, power metal, thrash metal",4
1ldNdtZX38LAsOk0ciLvb2,F.O.O.L,89164,47,synthwave,1
7BFnoFhJjLWcsqmN3Hizqg,Joe Arroyo,1004422,64,"salsa, merengue, salsa romantica, tropical music",4
06bDwgCHeMAwhgI8il4Y5k,Set It Off,1084862,67,,0
4x2fCu6MNErew0pb64yOBO,Philippe Entremont,7911,58,"classical, classical piano",2
5MO2kbaGGA2a8kL4c9qqHq,Paul Oakenfold,226367,55,trance,1
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,31212063,80,"bhangra, punjabi pop, punjabi hip hop, desi, bollywood, desi pop",6
4fVYwG8RsbJsREFFniszhf,Noh Salleh,164357,56,"malay, indonesian indie, malay pop, malaysian pop",4
4ApyJoQGYHAcMtJEvK5tRx,steezy prime,17830,56,"lo-fi, lo-fi beats",2
3BAgmPNIK5IJl7zMK1wvMA,That Mexican OT,1150310,73,,0
2NUz5P42WqkxilbI8ocN76,Vybz Kartel,1819185,70,"dancehall, soca, riddim, ragga, reggae",5
5QdyldG4Fl4TPiOIeMNpBZ,Big Thief,1144834,72,,0
5CE2IfdYZEQGIDsfiRm8SI,DJ Shadow,661371,66,"trip hop, downtempo",2
5vx4pDmiFDyKMhuOIgpiRv,Sydney Rose,181609,70,,0
21Uejbf0dmBe3tEOUhWWt0,David Arkenstone,70603,50,"celtic, new age, medieval",3
73euxnxC7cjb8Xy1cMzcsb,Nhance,16296,40,dancehall,1
25uiPmTg16RbhZWAqwLBy5,Charli xcx,5376443,87,"hyperpop, art pop",2
0DjAjUeZwSixK0dRwplBXb,Alta Consigna,2840636,67,"sierreño, banda, corrido, norteño, sad sierreño",5
4y7BsfdIKQ7Of5SskHej70,Phuture,17998,26,"acid house, chicago house, acid techno",3
504DdVupqJJUEkzmHzJEfs,Dave Chappelle,104501,46,comedy,1
1db5TWniHR7iqwXer7AiQ2,Pappo,437841,51,argentine rock,1
4mxWe1mtYIYfP040G38yvS,Alan Jackson,3139410,75,"country, christian country",2
2jSGzJw0ebJLu7OLVSOcBP,Plan B,5880625,81,reggaeton,1
7gaQpWSoE8KlD4OzW6Bc1f,Bachelors of Science,21544,41,"liquid funk, drum and bass, jungle",3
7nMA5jUpayvsedWUkX9lx7,Alessandro Vilas Boas,1051256,63,"devotional, gospel, worship, brazilian evangelical music",4
30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,906108,57,"punk, hardcore punk, skate punk, proto-punk",4
1dy5WNgIKQU6ezkpZs4y8z,ROLE MODEL,633539,76,bedroom pop,1
3ienC90A5I1X3irDyQoqWZ,Teresa Teng,572607,57,"enka, kayokyoku, mandopop, cantopop, c-pop",5
7wU1naftD3lNq7rNsiDvOR,Paul van Dyk,477849,59,"trance, progressive trance",2
3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,2814195,69,"pop punk, emo, emo pop",3
738wLrAtLtCtFOLvQBXOXp,Major Lazer,6279017,77,moombahton,1
5Wh3G01Xfxn2zzEZNpuYHH,BAND-MAID,335820,53,"j-rock, k-rock",2
1oSPZhvZMIrWW5I41kPkkY,Jimin,10108024,83,k-pop,1
3mXvO1rdMCgdOYNiWeduWG,Christian Borle,44492,57,musicals,1
7jZzFwB8FGHZVcQXrtliop,Gene Kasidit,21741,36,"thai pop, thai indie pop, t-pop, thai rock",4
1ga4k7dNiioWP1VrShm3Hl,Gelena Velikanova,990,9,,0
123hDJRbi4KtCdBaaKNHW6,Paul Elstak,275583,62,"happy hardcore, gabber, hardcore, hardstyle, frenchcore, hardcore techno",6
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5762539,77,"classical, requiem, opera, classical piano, chamber music",5
2QuleHm5yBUYv3vjqWTM79,Marvin Winans,162755,48,"gospel, gospel r&b",2
3NyKjyguig68xw6kSpeDiW,Unlucky Morpheus,83798,42,"visual kei, j-rock, symphonic metal, power metal",4
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,1970249,78,,0
2fqPOGxG12nEERj8YG7p22,Catch Your Breath,207037,64,metalcore,1
5P5FTygHyx2G57oszR3Wot,Daughtry,2305741,68,,0
2bYCvT1nqpbbspU5DZG5nA,Bogdan Raczynski,39163,32,"idm, breakcore, glitch",3
6BRxQ8cD3eqnrVj6WKDok8,Ella Langley,390182,75,country,1
1XlLhtgJjC4ROQZilBZAvw,Nic D,471239,70,,0
3vDpQbGnzRbRVirXlfQagB,Sturgill Simpson,972535,67,"alt country, bluegrass, americana, red dirt, country, newgrass",6
1SglpJrPltamdJLLwInIL7,Sam Hui,205109,50,"cantopop, c-pop",2
7MmWgqMXOgk0kUITZSHVGZ,Sexteto Cristal,2647,32,tango,1
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,2508905,69,"jazz blues, soul, soul blues, blues, vocal jazz",5
35Of0m0cvpLYrmQ6qd5ocp,One True God,89562,51,,0
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,1957613,73,,0
5NUPPRjsbXHNyVDrUESYeh,Grupo Arriesgado,1268925,69,"corrido, corridos bélicos, sad sierreño, corridos tumbados",4
4E2rKHVDssGJm2SCDOMMJB,Doechii,2798408,88,,0
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,4726370,73,country,1
1cg0bYpP5e2DNG0RgK2CMN,Joker Xue,1202088,62,"mandopop, c-pop, taiwanese pop",3
1i8JjHb2xPYOQrnKGMwpOf,The Dirt Drifters,5758,25,"red dirt, texas country",2
0rZp7G3gIH6WkyeXbrZnGi,Novo Amor,1308728,74,,0
6d88nPjQLpyxi8vH3wgkrx,dj Shawny,61351,48,"jersey club, philly club, baltimore club",3
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,1419821,63,tropical house,1
45MLFvHRAGIOvnslTnzS8C,Iguinho e Lulinha,1598219,65,"forró, piseiro, arrocha, seresta, brega, sertanejo",6
7zeHJIIfNStVfxlbT72UwY,Peter Murphy,252049,47,"darkwave, deathrock, post-punk, new wave, synthpop",5
0bZCak2tcRMY1dzEIuwF42,The Heavy,474121,61,,0
6A5Ns1SpGWTt8SzXPwiqVE,Shannon & The Clams,142557,45,"garage rock, surf rock",2
3hE8S8ohRErocpkY7uJW4a,Within Temptation,1372914,64,"symphonic metal, gothic metal, symphonic rock, melodic metal, metal, power metal",6
7lZauDnRoAC3kmaYae2opv,Dabin,193401,61,"melodic bass, future bass, edm, chillstep",4
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6519158,85,,0
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,18192899,85,soft pop,1
6CtYzQvENTdGq5LPPsePdV,Vijay Antony,6769274,67,"tamil dance, tamil pop, kollywood, tamil hip hop",4
2OTuoIi28WybVbVcykc237,Miss May I,520088,52,"metalcore, post-hardcore, screamo, deathcore, metal",5
4TFaauSRRzEhlWKviZ7Qle,GENE GERMANOTA,21,9,,0
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,799564,74,"disco house, nu disco, funky house, house",4
0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,1091249,63,"indian indie, hindi indie",2
5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,3984286,75,"tollywood, tamil pop, telugu pop, kollywood, marathi pop, bollywood, hindi pop, desi",8
1rTUwYS38LkQTlT2fhikch,Yung Beef,619404,69,neoperreo,1
36s30oXmxBFCjVoJLiOY9P,Super Siah,49926,30,,0
4dnPDc045bVjibyATxVUOs,Marcynho Sensação,1274974,65,"piseiro, forró, arrocha, sertanejo, brega",5
1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,1575856,69,"folk rock, singer-songwriter",2
4RfTXjK9aiiIKDaKUHpL57,Busy Signal,690215,63,"dancehall, reggae, lovers rock, ragga, soca, riddim",6
3E6xrwgnVfYCrCs0ePERDz,Wisin,9532425,77,"reggaeton, latin",2
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,11853811,82,,0
0qHOVLCmMmMgk9l3GsgmUB,Leandro & Leonardo,1793926,67,"sertanejo tradicional, sertanejo",2
1hhxuU75sJtitW71UWiCAP,Nursery Rhymes Band,26547,56,"children's music, lullaby",2
3n16EAnJtz6SZGx2zJssrI,Amazing Show,215026,58,"taiwanese indie, chinese indie, taiwanese pop, chinese rock, mandopop",5
5OE8eZn0x45cNNc8GCpvmC,daniel.mp3,120101,69,dark ambient,1
1PCZpxHJz7WAMF8EEq8bfc,The Byrds,1054028,56,"folk rock, country rock, psychedelic rock, acid rock",4
614RN5ndeqpLlqg1yDbjtm,Yogi B,158918,52,"tamil hip hop, tamil dance, tamil indie, tamil pop, kollywood",5
0rvjqX7ttXeg3mTy8Xscbt,Journey,6150471,77,"album rock, classic rock",2
6kNKUYGn6VNGsRoXmyoDPK,The Amity Affliction,771377,61,"metalcore, post-hardcore, screamo, metal",4
4bvGDTEPFnllKiJaEZGuXk,Achint,53303,59,"gujarati garba, gujarati pop",2
3gwIlS9NOwBgwV3RfQIYiR,Intence,180547,47,dancehall,1
5He9yPmPv0Du9hASUlTUjr,DJ Sneak,24549,33,"chicago house, disco house, acid house, funky house, french house",5
6IKlXZEFOvk9itrP1s0knJ,The Red Clay Strays,838331,74,country,1
2Mi20SSCqDqjMRsJXHD72f,Orchestra dell'Accademia Nazionale di Santa Cecilia,5697,49,"opera, classical",2
15FyiY3ChN0QRspHIQYq0W,Dion,228212,59,doo-wop,1
5s52J0wTa9B4YFG39iqXny,Eddie Fowlkes,3490,16,techno,1
0QrowybipCKUDnq5y10PD2,Amos Lee,493715,59,,0
2tS5WTABMMEQNtdzyoWdHG,D4M $loan,39612,49,"jersey club, philly club, baltimore club",3
5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,571105,75,alternative r&b,1
54seKvtsZauR1iauN0ptpo,De La Rose,807323,81,,0
01eNVgZ9dzR28mpouhde9h,Matty Valentino,18325,51,"schlagerparty, schlager",2
5ZNxiPcbKgaNcBrERMpqeu,Mägo de Oz,4605006,70,"rock en español, folk metal, rock urbano, celtic rock, mexican rock",5
3vbKDsSS70ZX9D2OcvbZmS,Beck,1663705,68,,0
4yHvX6BSc9IUxGOQLQdEEl,The Paul O'Brien All Stars Band,4760,43,"children's music, lullaby",2
6n45wsxj6sDedgwEyTza6d,Fafá de Belém,242971,53,"mpb, sertanejo tradicional, brega",3
2DqzOWVL2ly48IA9bpZdie,Dying Fetus,368384,49,"death metal, grindcore, deathcore, metal",4
68h2f0WXn4zEctSgNYozXx,Aaron Tveit,50155,56,musicals,1
6vTqEFbTtTRJsuIpzZgjxi,Grupo Menos É Mais,4741141,81,"pagode, samba",2
3qwabfaWewpfli7hMNM3O8,Róisín Murphy,391007,55,"art pop, electropop",2
1iaGffGcjxdzSFkwfCN2Ul,Dennis Quin,10658,56,"house, rally house",2
1hzfo8twXdOegF3xireCYs,Milky Chance,2034840,74,,0
3F2BUPEkX9IDaRYAeJN0Gh,Amo,259229,71,german hip hop,1
71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,338440,64,soundtrack,1
74yvhBPUU5nloVsshHE95q,fnonose,8970,56,"lo-fi, lo-fi beats",2
4sSSkVtrCTzENCgm2vokiY,Roots Manuva,165611,50,trip hop,1
2K3GorTixXKAiwe2t9lO89,Deicide,436668,47,"death metal, grindcore, metal, black metal",4
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,1185047,65,french house,1
1xT5p0VBpnZDrvVSjX9sri,Dash Berlin,577283,65,"trance, big room, electronica",3
3rfM2cGqF6DB0kUyytMkXx,Orochi,7133658,78,"brazilian trap, brazilian hip hop, trap, trap funk",4
5cMgGlA1xGyeAB2ctYlRdZ,Gang Starr,1037666,65,"east coast hip hop, hip hop, boom bap",3
0IlAtf4VeHUzQYRM8GMWXw,Sheath,1582,49,"lo-fi, jazz beats, lo-fi beats",3
27gtK7m9vYwCyJ04zz0kIb,Lane 8,440730,62,"melodic house, progressive house, deep house",3
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,44863,62,musicals,1
4aEnNH9PuU1HF3TsZTru54,Caribou,708858,58,idm,1
1gpUtHqrKRAEy8w7ojs8l5,Kiri T,46499,49,cantopop,1
4qDGDPGMIJuIvPfUGe0Ngg,Cutty Ranks,114031,56,"dancehall, ragga, reggae, jungle, lovers rock",5
0eVyjRhzZKke2KFYTcDkeu,The Alchemist,825093,73,"alternative hip hop, jazz rap, experimental hip hop, boom bap",4
3qpyErDI4i90q5EGgSRmNK,Raghav Chaitanya,227548,68,"hindi indie, indian indie, hindi pop, bollywood",4
7GgR71h3yQSxU4bwfX9gRd,Malle Anja,5537,49,"schlagerparty, schlager",2
2AOt5htsbtyaHd5Eq3kl3j,Maxwell,1752950,61,"neo soul, quiet storm, smooth r&b, r&b",4
0Cu3S8TYuas0zsUw1R15IX,Ekwon,177,0,,0
32bisvV1h0yF3PeKmWI6sj,Laura Bell Bundy,27083,53,musicals,1
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,551096,72,musicals,1
6UBA15slIuadJ8h2lPRPos,Tech N9ne,2859237,70,horrorcore,1
5jvJoybRSHYAlPYyz6cnOd,Dorfrocker,110816,47,"schlagerparty, schlager",2
0P2bZXPyjHYRW4guHVAFl1,ARMNHMR,115573,48,"melodic bass, future bass, edm",3
6NaKJLakKOpxelAHi5MIaz,Alberto Podestá,4911,34,tango,1
5Y9xEAGW4GwGJgbiI6W85P,Ritchie Valens,637654,61,"doo-wop, rock and roll",2
27M9shmwhIjRo7WntpT9Rp,Frank Turner,381934,56,"folk punk, acoustic rock",2
4WUGQykLBGFfsl0Qjl6TDM,The Magician,100219,67,,0
4salDzkGmfycRqNUbyBphh,Styx,2097268,65,"classic rock, album rock, progressive rock",3
0mmGr3fRt2sODckiKFvTf2,Downtown Of HongKong,6,0,"experimental, avant-garde, dark ambient",3
3bLSAQPeix7Xm2e5Gtn48R,The Steeldrivers,413754,63,"bluegrass, newgrass, americana, red dirt, alt country, gothic country",6
4kmSUlKf9cg16DexnA97XB,Александр Добронравов,659,16,,0
2KC9Qb60EaY0kW4eH68vr3,ITZY,8395876,69,k-pop,1
0vMVgeMxck5F8aUExad9GW,Party Animals,50178,49,"happy hardcore, gabber, hardcore",3
2Tubog1fy1Lw5OXVFOpgfJ,Macon,44495,62,"hypertechno, techno",2
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,13022221,82,,0
5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,4965013,74,"alternative metal, post-grunge, rock, hard rock",4
1S2S00lgLYLGHWA44qGEUs,Gen Hoshino,2106604,65,"j-pop, anime",2
1FIsnQiSPsuqA38z48irJC,T.I BLAZE,858623,66,"afro adura, afrobeats, afrobeat, afropiano, afropop, afro soul",6
7xbVj2U2bY22gyZnh04TlN,Relaxing Music Therapy,118466,55,,0
4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,2207942,77,"country, acoustic country",2
1SyKki7JI1AZNKwgNMkn25,Sachet-Parampara,2314186,75,"bhajan, hindi pop, devotional, bollywood",4
5vCOdeiQt9LyzdI87kt5Sh,AronChupa,435399,61,electro swing,1
0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,3360061,72,"new wave, synthpop",2
12VaqyEhgwDRuFfEqbnrpz,PJ Harvey,1167390,60,"art pop, singer-songwriter",2
3o6jqTGntV0vVY9Mo9XpZL,Kyle Kinane,42741,42,comedy,1
0jS6VTFGujWxinY5TSQwOG,Kevin Saunderson,45766,45,"acid house, chicago house, techno",3
29Wmfm1CojrjQ3aQP0FI65,All Them Witches,331064,53,"stoner rock, psychedelic rock, space rock, sludge metal, blues rock",5
5ynRYAGjyPDE8unsFqi6MH,Jekalyn Carr,216933,50,"gospel, gospel r&b, worship",3
1Tsag5J854qxeOo2apszug,Silverstein,774077,61,"post-hardcore, screamo, emo, emocore, metalcore, emo pop, pop punk",7
5HlnN6xF2MD87KhGRmCRTd,Vinícius de Moraes,606211,61,"bossa nova, mpb, brazilian jazz, samba",4
2dE5audbkV3o5cKxvM7lBD,Thornhill,153277,60,"metalcore, djent",2
5jVeqi3PNaTOajfvBa4uFn,Thompson Twins,693401,57,"new wave, synthpop",2
7kjSuFGKhLm8b5qXoMhRkJ,Libianca,542399,65,"afrobeats, afrobeat",2
37czgDRfGMvgRiUKHvnnhj,Öwnboss,104780,64,,0
0I8nAaq5bLnTm3aEvr8rIB,Kevin Kern,59990,50,new age,1
5uYXMC13cIUulobh204QuK,The Mighty Mighty Bosstones,376979,54,"ska, ska punk",2
1qM11R4ylJyQiPJ0DffE9z,Lilas,781424,67,j-pop,1
1p0t3JtUTayV2wb1RGN9mO,Eddie Cochran,346315,52,"rockabilly, rock and roll, doo-wop",3
3bhu7P5PfngueRHiB9hjcx,Elle King,649127,64,,0
320EPCSEezHt1rtbfwH6Ck,The Monkees,1294439,63,,0
55b0Gfm53udtGBs8mmNXrH,Norma Jean,204723,46,"metalcore, post-hardcore, hardcore, screamo",4
68KmkJeZGfwe1OUaivBa2L,ATEEZ,4782773,75,k-pop,1
2aSXpRYCcgBPTVCMX3qyjA,3 Steps Ahead,22812,42,"gabber, happy hardcore, hardcore, hardcore techno, frenchcore, speedcore",6
6RTC1abMgBC7Krg6qJQHJh,Duman,6658934,71,"anatolian rock, turkish pop, karadeniz folk",3
6a2e3isd4orqnwvdXXYDVc,ONMYO-ZA,49890,39,"visual kei, j-rock, folk metal",3
7gW0r5CkdEUMm42w9XpyZO,Laufey,7085321,82,,0
6mNAxWgMw0EjVXUNhHpRpM,Joseph Sullinger,6466,52,,0
4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,4842601,75,"rock en español, latin rock, argentine rock, mexican rock, latin alternative",5
1dPSMH55yhvjYIwqCP4iDj,Luke Chiang,512986,65,,0
2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,775623,60,"blues rock, classic rock",2
6y8XlgIV8BLlIg1tT1R10i,Old Dominion,1660717,72,country,1
3h6F7NaadGF3Ayf3FJBjdR,BRIDEAR,34314,28,"j-rock, visual kei",2
1TA5sGRlKUJXBN4ZyJuDIX,Blessd,7147424,83,"reggaeton, urbano latino",2
5kukvi4C18gvtXbDS1eKjQ,Marco Schuitmaker,109252,59,nederpop,1
5D56dZmhE9DgT01XixdHiD,Lagum,996279,65,"nova mpb, mpb, brazilian pop",3
2pZ81eCkqxemIjqqfE1fhE,Guayacán Orquesta,654874,61,"salsa, salsa romantica, merengue",3
3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,3789232,72,"progressive rock, classic rock, symphonic rock",3
2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,1715736,71,"asakaa, hiplife, afrobeats, afrobeat, afropop, afropiano, afro adura",7
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,12007919,79,"gangster rap, east coast hip hop, hip hop",3
7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,5705602,74,"j-rock, j-pop, visual kei",3
0blJzvevdXrp21YeI2vbco,Type O Negative,1508041,66,"gothic metal, doom metal",2
26s5ZY4d9r4rakW0yHDGWO,Marina Rios,142,24,,0
1a6tqLJPUs4DBAnNUZkr2O,Steep Canyon Rangers,60631,41,"bluegrass, newgrass, americana",3
23ZyvK3IS7xXY1COP8KiRW,after noon,1700,52,lo-fi,1
19KwjzvIL92r29IINtlPNP,Scarface,983548,57,"southern hip hop, gangster rap, g-funk",3
5Xi3NfsVBIEbaWVUfBTy39,Govana,177174,45,"dancehall, soca",2
2B4ZHz4QDWJTXPFPgO5peE,Warren G,2611954,65,"g-funk, west coast hip hop, gangster rap",3
5ctFffJBdJe8PZL7W7NeML,Fleshgod Apocalypse,208942,46,"death metal, symphonic metal, melodic death metal, metal, deathcore",5
3lva01D3HtmlEKjuxAZ7bC,Justin Lo,139128,49,"cantopop, c-pop",2
1FI93cUSwAYje8U8aprlbg,Vadim Kozin,2197,17,,0
5zNOI87gG4RttFmYAZWaxQ,Frankie Avalon,188873,46,doo-wop,1
0GOx72r5AAEKRGQFn3xqXK,GIMS,6239650,83,"french pop, pop urbaine",2
7p1fL0cAuCPDMG6oBswFhM,Maretu,753302,65,vocaloid,1
34jw2BbxjoYalTp8cJFCPv,Heart,2850635,70,"classic rock, album rock, rock",3
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,5452244,75,,0
6roo9MjIl9htSsX2Snnipb,Brian Crain,91335,56,,0
1VBflYyxBhnDc9uVib98rw,Icona Pop,757925,69,,0
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,5070776,75,"latin folk, bolero, latin indie, latin alternative",4
4h8IEOdrg60WM5XGyNOCVU,Lilly Palmer,181684,57,"techno, hard techno, acid techno, tekno",4
1hNaHKp2Za5YdOAG0WnRbc,Tiwa Savage,2491673,64,"afrobeats, afrobeat, afropop, azonto, afropiano, hiplife, afroswing",7
3C5R32AIZlLfMa3uxLEYrU,Fallujah,89240,40,"death metal, progressive metal, djent, deathcore, melodic death metal, metal",6
0xRXCcSX89eobfrshSVdyu,MEDUZA,903755,74,,0
4LFOoXhMhnq9U8VsZkSwxl,Edwin Luna y La Trakalosa de Monterrey,4273926,68,"banda, norteño",2
5D3muNJhYYunbRkh3FKgX0,Chord Overstreet,354843,64,,0
6iAY2AyUZLSX3PWLIAfFZY,Fernandinho,6552701,73,"gospel, brazilian evangelical music, worship",3
2jFZlvIea42ZvcCw4OeEdA,Count Basie,387790,63,"big band, swing music, jazz",3
2vKiJjsgjgqIECUyYeIVvO,Crown The Empire,563075,53,"metalcore, post-hardcore, screamo",3
7Gi6gjaWy3DxyilpF1a8Is,Junior H,24425379,90,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",7
4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,377359,54,,0
1LwjR2mIm78OJRTYdkMLl3,Closed on Sunday,82478,55,lo-fi,1
3p7Bs02UWDt5ENoJeUGqaB,Porta,2135760,62,,0
3GjVVVcFmUgEJEAAsbGkf4,Trampled by Turtles,421024,57,"bluegrass, newgrass, americana, folk, alt country",5
0sGVxsXCaPJOVLNJFYkSt6,Maria Maksakova,406,5,opera,1
36d1uVy1ZuZWqfnsPxCUOk,Left to Suffer,108437,50,"deathcore, metalcore",2
6HAdDbfnR8PXoiGqU5cJeD,Casper Esmann,13238,50,,0
31TPClRtHm23RisEBtV3X7,Justin Timberlake,15310392,84,,0
5iZSZ19Lnt6iQTDITRF7Mn,"Fear, and Loathing in Las Vegas",302747,52,"anime, j-rock",2
43O3c6wewpzPKwVaGEEtBM,My Morning Jacket,578458,59,alt country,1
28gf2piFx6cAKOMIwcky5a,A-Lin,1056592,60,"mandopop, taiwanese pop, c-pop, gufeng",4
09eXH2A1Zi3E7MZJXGg5oG,Terrorizer,109681,35,"grindcore, death metal",2
5ZvwJikDgdP1PFU4PkAPVG,Bleed From Within,234602,57,"metalcore, deathcore, metal, djent",4
00XhexlJEXQstHimpZN910,Brytiago,7368717,77,"trap latino, reggaeton, urbano latino, trap",4
4OepSx4Rh7vBcSnHpS2Xjt,Sohrab Motabar,6,0,,0
1b8kpp4DUwt1hWaxTiWQhD,Gal Costa,1066241,64,"mpb, bossa nova, brazilian jazz",3
